308,2017-03-01 13:30:20,13,en,2017-03-01 13:19:26,2017-03-01 13:30:20,Canada,,Yes,Some University,Other,Computer Engineering,,10 (all my time),1 (never),7,3,1 (never),1 (never),0,No,2,3-5,25%,No,Yes,No,No,Yes,No formal methodology,,No,0,University,,,Mechanical engineering,,Co-op/intern,,No,No,No,,Yes,Prefer not to answer,No,Prefer not to answer,Prefer not to answer,No,,5 (Always),,1 (Never),"Time-Management
How to research
Organization","Time-Management
How to research
Organization","Atom
BitBucket
Linux",GNU/Linux,,GNU/Linux,,"Python
C++",No,No,No,No,No,Yes,No,,No,,No,,No,Yes,No,No,No,No,Yes,Yes,,No,No,No,No,No,No,No,Yes,,Yes,I'm not familiar with CAF,,
309,2017-03-01 13:34:48,13,en,2017-03-01 13:28:24,2017-03-01 13:34:48,Canada,,Yes,Doctorate,Chemical engineering,,P.Eng.,7,5 (about half my time),4,5 (about half my time),2,4,16,Yes,3,2,50%,Yes,Yes,No,No,No,No formal methodology,,No,0,University,,Assistant Professor,Chemical engineering,,Full-time,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2,GitHub,1 (Never),"1) Logical thinking
2) Good understanding of the topic at hand
3) Good programming skills","1) Philosophy of software development
2) Version control","NetBeans
MatLab",Windows,,Windows,,"JAVA
MatLab
VBA
TI-83+ (and newer equivalents) Basic",No,No,No,No,No,Yes,No,,No,,No,,No,Yes,Yes,Yes,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,No,No,,No,No,None.,
324,,3,en,2017-03-01 15:11:23,2017-03-01 15:12:06,Canada,,No,Doctorate,Health Sciences,,Bscpharm,,,,,,,,,,,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
332,,10,fr,2017-03-01 16:01:22,2017-03-01 16:14:43,Canada,,Yes,Masters Degree,Information technology,,scjp4,3,1 (never),10 (all my time),1 (never),7,1 (never),16,Yes,10,10+,0%,No,Yes,No,Yes,Yes,Other,Srumban,Yes,2,Non-profit,,Directeur R-D,Information technology,,Full-time,,Yes,,,,Yes,Yes,No,Yes,Yes,No,,5 (Always),https://github.com/crim-ca/,1 (Never),"- Très bonne capacité d'abstraction d'un problème
- Capacité d'appropriation rapide des nouvelles technologies
- Bonne capacité d'adaption aux meilleurs solutions pour résoudre un problème
-","- Intelligence artificielle
- Meilleure vision architecturale
- Programmation python",,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
334,2017-03-01 16:43:01,13,fr,2017-03-01 16:23:14,2017-03-01 16:43:01,Canada,,Yes,Masters Degree,Information technology,,"Bacc. Ing., M. Sc. Télécommunications",3,3,8,2,3,1 (never),42,No,5,2,0%,No,Yes,No,No,Yes,Other,À peu près Agile,Yes,2,Non-profit,,Directeur et conseiller sénior,Artificial intelligence,,Full-time,,Yes,,,,Yes,No,No,No,No,No,,4,"GitHub, SourceForge",1 (Never),"Programmation scripts et shells (Python, R, Matlab, bash, etc.),  outils calcul distribué, bonne base en mathémathiques","Tensorflow,  clouds commerciaux,  Torch","Jupyter+Python, shell scripts, Edward",GNU/Linux,,GNU/Linux,,"Python, bash, C++, Perl",No,No,Yes,Yes,Yes,No,No,,Yes,Software,Yes,Yes,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,No,No,No,Yes,No,No,,Yes,No,Google,
335,2017-03-01 16:42:51,13,en,2017-03-01 16:27:58,2017-03-01 16:42:51,Canada,,Yes,Bachelors Degree,Chemical engineering,,,5 (about half my time),5 (about half my time),8,3,1 (never),1 (never),5,No,2,3-5,50%,No,Yes,No,No,No,Scrum,,No,,University,,Graduate Student,Fuel and energy technology,,Grad student,,No,No,,,Yes,Yes,Yes,Yes,Yes,Yes,"Gordon Research Seminar (2015), Gordon Research Conference (2015), 228th ECS Meeting (2014)",5 (Always),"https://github.com/OpenFCST/OpenFCSTv03
https://github.com/OpenFCST/OpenFCST_v0.2",Prefer not to answer,"Team work,
Coding ethics,
Knowledge of version control","Learn languages such as JAVA,
Knowledge of different testing platforms,
Advanced Object Oriented Concepts introduced with the new versions of C++","Integrated Development Environment,
Debugger usually Valgrind
Markup syntax",GNU/Linux,,GNU/Linux,,"C++, Python",Yes,Yes,Yes,No,Yes,Yes,No,,No,,No,,No,Yes,Yes,Yes,Yes,No,No,No,,No,No,No,No,No,Yes,No,No,,Yes,I'm not familiar with CAF,,
337,2017-03-01 17:07:09,13,en,2017-03-01 16:52:03,2017-03-01 17:07:09,Canada,,Yes,Masters Degree,Artificial intelligence,,"P. Eng, MA",7,5 (about half my time),5 (about half my time),4,3,3,5,Yes,3,2,50%,No,Yes,No,No,No,No formal methodology,,No,0,Other,University AND non-profit,it's complicated,Robotics,,Other,Grad student AND co-op,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Prefer not to answer,,5 (Always),"Github, Bitbucket, Docker Hub",1 (Never),"Multi-platform flexibility
Rapid prototyping abilities
Quick assimilation of big project structures","Better knowledge of modern scripting languages (Python, ...)","Docker
Git
CMake",GNU/Linux,,Prefer not to answer,,"C++, Cuda, GLSL",No,No,No,No,Yes,Yes,No,,Yes,External System,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,,Yes,No,No,No,No,Yes,No,No,,Yes,I'm not familiar with CAF,,
339,2017-03-01 20:55:55,13,en,2017-03-01 20:36:50,2017-03-01 20:55:55,Canada,,Yes,Doctorate,Life sciences research related to human health and disease,,PMP,3,9,9,10 (all my time),8,9,10,Yes,30,10+,75%,No,Yes,Yes,Yes,Yes,Scrum,,Yes,50,Non-profit,,CEO,Biomedical engineering,,Full-time,,Yes,,,,Yes,Yes,Yes,Yes,Yes,Prefer not to answer,,4,"agjkhjk

hjtjhashasejrg
ajgjgg;hesuegugi",5 (Always),Qualification related project results,Improve the technical level of scientific research,Drawing calculation registration,GNU/Linux,,GNU/Linux,,jekarj  l r eklr  ergklgre,Yes,No,No,No,No,No,No,,Yes,Software,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,No,No,Yes,Yes,No,Yes,No,No,,Yes,Yes,LinkedIn,
340,2017-03-01 21:27:57,13,en,2017-03-01 21:10:05,2017-03-01 21:27:57,Canada,,Yes,Doctorate,Biomedical engineering,,,2,3,5 (about half my time),5 (about half my time),2,3,15,No,3,3-5,25%,No,Yes,No,No,No,No formal methodology,,Yes,0,University,,Professor,Other,Neuroinformatics,Full-time,,No,No,,,Yes,Yes,No,Yes,Yes,Yes,"Human Brain Mapping
Brainhack
HPCS",5 (Always),"https://github.com/SIMEXP/niak
https://github.com/SIMEXP/psom
https://github.com/SIMEXP/brainsprite.js",2,"domain-specific knowledge (e.g. neuroscience to develop neuroscience-related software)
testing/debuging
writing good documentation","management/growth of an open source project
user testing
scientific visualization libraries (javascript)","Octave
github
circle CI",GNU/Linux,,GNU/Linux,,"Octave
javascript
python",Yes,No,No,No,Yes,Yes,No,,Yes,External System,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,,No,No,Yes,Yes,No,No,No,No,brain canada,No,I'm not familiar with CAF,,
341,2017-03-01 21:24:44,13,en,2017-03-01 21:14:02,2017-03-01 21:24:44,Canada,,Yes,Masters Degree,Information technology,,,5 (about half my time),5 (about half my time),3,3,2,3,10,Yes,8,3-5,75%,No,No,No,Yes,Yes,No formal methodology,,No,,Private sector,,IT Lead Team,Information technology,,Full-time,,Yes,,,,Yes,Yes,No,No,No,No,,2,,1 (Never),"hard working , innovative and a team worker",N/a,,GNU/Linux,,iOS,,,No,No,No,No,No,Yes,No,,No,,Yes,Yes,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,,No,No,twitter and reddit,
346,2017-03-02 09:02:55,13,fr,2017-03-02 08:52:02,2017-03-02 09:02:55,Canada,,Yes,Doctorate,Physics,,,2,3,1 (never),1 (never),9,1 (never),20,No,0,3-5,75%,No,Yes,No,Yes,Yes,Waterfall,,Yes,0,Non-profit,,Directeur scientifique,Information technology,,Full-time,,Yes,,,,Yes,No,No,Yes,No,Yes,Computer Vision & Pattern Recognition,2,,Prefer not to answer,"Rigueur, Bonne pratique, Rédaction",N/A,N/A,Windows,,Windows,,C++,No,No,No,No,No,No,No,,Yes,External System,Yes,Prefer not to answer,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,Yes,No,No,No,Yes,No,No,,Yes,I'm not familiar with CAF,,
347,,3,en,2017-03-02 09:13:09,2017-03-02 11:24:47,Canada,,Yes,Bachelors Degree,Information technology,,,8,4,8,3,2,3,2,Yes,1,Just me,100%,No,Yes,No,No,Yes,No formal methodology,,No,0,Non-profit,,Software Developer,Information technology,,Full-time,,No,No,,,No,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,No,,1 (Never),,1 (Never),,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
348,2017-03-02 09:49:29,13,en,2017-03-02 09:22:54,2017-03-02 09:49:29,Canada,,Yes,Doctorate,Electrical and electronic engineering,,,3,8,6,2,1 (never),2,25,No,1,Just me,Prefer not to answer,No,No,No,Yes,No,Prefer not to answer,,No,0,Non-profit,,Senior Researcher,Artificial intelligence,,Full-time,,No,,,,Yes,Yes,Yes,Yes,No,Yes,,1 (Never),,1 (Never),"Understanding the research objective.

Modularity for future enhancement","Keeping up with the current state-of-the-art.

Better understanding of the open source software tools available for research","1. Kaldi toolkit
2. perl
3. Need to improve my python skills",GNU/Linux,,Other,both windows and linux,"1. Pearl
2. C / C++",No,No,No,No,Yes,No,No,,Prefer not to answer,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,clients,Prefer not to answer,I'm not familiar with CAF,,
350,2017-03-02 09:53:30,13,en,2017-03-02 09:43:28,2017-03-02 09:53:30,Canada,,Yes,Doctorate,Other,Computer science,,5 (about half my time),5 (about half my time),5 (about half my time),5 (about half my time),2,2,8,No,5,2,25%,No,Yes,No,No,No,No formal methodology,,No,0,University,,High performance computing consultant,Other,Variety of areas,Part-time,,Yes,,,,Yes,Yes,No,Yes,No,Yes,"SC 15, IPDPS, ICS",Prefer not to answer,,2,"Communication, research skills, programming ability","Time management,","GCC, git, MPI",GNU/Linux,,GNU/Linux,,"C++,c, python",Yes,Yes,No,No,Yes,Yes,No,,No,,No,,No,Yes,Yes,No,Yes,Yes,No,Yes,,No,No,No,No,No,Yes,No,No,,No,I'm not familiar with CAF,,
353,,9,en,2017-03-02 09:45:37,2017-03-02 09:50:17,Other,Japan,Yes,Doctorate,Physics,,,3,7,5 (about half my time),5 (about half my time),1 (never),Prefer not to answer,5,No,3,2,50%,Yes,Yes,No,No,No,No formal methodology,,No,0,University,,Research assistant,Physics,,Grad student,,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,,4,,3,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
354,2017-03-02 10:15:41,13,en,2017-03-02 10:06:04,2017-03-02 10:15:41,Canada,,Yes,Doctorate,Other,Software Engineering,P.Eng.,2,5 (about half my time),7,3,5 (about half my time),5 (about half my time),20,Yes,1,2,50%,No,Yes,No,Yes,No,No formal methodology,,No,,University,,Professor,Other,Software testing,Full-time,,No,Yes,,,No,Prefer not to answer,Yes,Yes,Yes,No,,Prefer not to answer,,Prefer not to answer,"Versatile
Knowledge of research
Good practices",,"open source components
papers describing such components
online documentation",Prefer not to answer,,Other,,"C/C++, Java",No,No,No,No,No,Yes,No,,No,,No,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,Yes,No,No,,No,I'm not familiar with CAF,,
361,2017-03-02 12:34:33,13,en,2017-03-02 12:26:36,2017-03-02 12:34:33,Other,USA,Yes,Bachelors Degree,Information technology,,PMP,7,5 (about half my time),6,5 (about half my time),6,3,8,Yes,2,3-5,100%,No,No,Yes,No,Yes,Waterfall,,Yes,5,Private sector,,Software Development Manager,Information technology,,Full-time,,Yes,,,,No,Yes,Yes,No,Prefer not to answer,No,,3,,3,,,,Windows,,Windows,,,No,No,No,Yes,Yes,Yes,Yes,,No,,No,,No,Yes,No,Yes,Yes,No,Yes,No,,Yes,No,No,No,No,No,No,No,,No,No,,
362,2017-03-02 12:48:12,13,fr,2017-03-02 12:37:42,2017-03-02 12:48:12,Canada,,Yes,College Diploma,Other,musique,DEC,7,1 (never),10 (all my time),3,2,3,5,Yes,4,3-5,0%,No,Yes,No,Yes,Yes,Kanban,,No,,Other,privé hautement subventionné,programmeur,Other,climatologie,Full-time,,No,,,,No,No,No,No,No,No,,3,github,1 (Never),"curiosité, capacité d'abstraction","patience, rigueur","git, jetbrains ides, stack overflow",GNU/Linux,,GNU/Linux,,javascript,No,No,No,No,Yes,No,No,,Prefer not to answer,,Yes,No,Prefer not to answer,Yes,Yes,No,No,Yes,Yes,Yes,,Yes,Yes,No,No,No,Yes,No,No,,Prefer not to answer,I'm not familiar with CAF,,
364,2017-03-02 12:53:16,13,en,2017-03-02 12:47:05,2017-03-02 12:53:16,Other,USA,Yes,Bachelors Degree,Electrical and electronic engineering,,,6,3,5 (about half my time),6,5 (about half my time),3,10,Yes,,3-5,100%,No,No,Yes,Yes,Yes,Waterfall,,Yes,3,Private sector,,,Information technology,,Full-time,,Yes,,,,No,No,No,No,No,No,,3,,3,,,,Windows,,Windows,,,No,No,No,No,Yes,Yes,Yes,,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,,No,No,,
365,2017-03-02 14:07:06,13,en,2017-03-02 13:17:16,2017-03-02 14:07:06,Canada,,Yes,College Diploma,Other,Mathematics,,2,1 (never),2,2,2,2,41,Yes,5,3-5,75%,No,Yes,No,Yes,Yes,No formal methodology,,Yes,4,University,,,Physics,,Contract,,No,Yes,,,Yes,Yes,No,Yes,Yes,Yes,"OpenStack developers conference (Paris, Portland, Vancouver)",5 (Always),Github,1 (Never),"lateral-thinking, tenacity, good listener, flexibility (I know, that is four).",anything that helps.,"OpenStack, git, Linux utilities",GNU/Linux,,GNU/Linux,,"python, c++, bash, c, perl,",Yes,Yes,No,Yes,No,No,No,Private & Commercial clouds,Yes,Software,No,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,Yes,No,No,No,No,No,,Yes,No,Grid Canada,
366,2017-03-02 13:27:05,13,en,2017-03-02 13:20:28,2017-03-02 13:27:05,Canada,,Yes,Doctorate,Other,Computer & information science,MBA,2,3,6,6,8,2,30,No,5,Just me,50%,No,Yes,No,Yes,No,No formal methodology,,Yes,0,Non-profit,,CTO,Other,Computational Science,Full-time,,Yes,,,,No,Yes,No,No,No,No,,5 (Always),,1 (Never),"Listening
Coding
Testing",DevOps,"emacs
google",GNU/Linux,,GNU/Linux,,"Perl
Python
C/C++",Yes,No,Yes,No,No,No,No,,Yes,External System,Yes,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,volunteer,Yes,No,,
367,2017-03-02 14:39:04,13,en,2017-03-02 14:30:46,2017-03-02 14:39:04,Canada,,Yes,Bachelors Degree,Other,Bioinformatics,,5 (about half my time),5 (about half my time),7,5 (about half my time),2,2,5,No,2,2,0%,No,No,No,Yes,No,No formal methodology,,No,,Government department,,Computational Biologist,Genetics,,Full-time,,Yes,,,,No,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,No,,Prefer not to answer,,Prefer not to answer,"Critical thinking, organizational skills and problem solving","More problem solving, more experience and more time","Eclipse
Mobaexterm
SVN",Windows,,Windows,,"Java
SQL",Yes,No,No,No,No,No,No,,No,,No,,No,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,No,No,No,Yes,No,No,No,,No,I'm not familiar with CAF,Google,
368,2017-03-02 14:38:38,13,en,2017-03-02 14:33:28,2017-03-02 14:38:38,Canada,,Yes,Some University,Other,Bioinformatics,,2,4,7,3,1 (never),4,3,No,2,3-5,0%,Yes,Yes,No,No,No,No formal methodology,,No,0,Non-profit,,Coop student,Other,Bioinformatics,Co-op/intern,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,,4,"Github, Bitbucket",1 (Never),,,,GNU/Linux,,GNU/Linux,,"Python, C++, Perl",Yes,No,Yes,No,No,No,No,,Yes,Software,No,,No,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,Yes,Yes,No,No,,Yes,I'm not familiar with CAF,,
369,2017-03-02 14:47:59,13,en,2017-03-02 14:35:30,2017-03-02 14:47:59,Canada,,Yes,Doctorate,Microbiology,,,5 (about half my time),2,8,2,1 (never),3,15,No,4,Just me,100%,No,Yes,No,No,Yes,No formal methodology,,No,0,Non-profit,,computational biologist,Life sciences research related to human health and disease,,Full-time,,Yes,,,,Yes,Yes,No,Yes,Yes,Yes,,1 (Never),bcgsc/mirna,1 (Never),"Ability to google intelligently
Ability to understand the utility of a software package in the context of the research area
Ability to read and modify other's code","Unit testing
Machine learning
Non-sql database skills","google
pycharm
svn",GNU/Linux,,GNU/Linux,,"R
bash
python
perl",No,No,Yes,No,Yes,Yes,No,,No,,No,,No,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,No,NCI,Yes,I'm not familiar with CAF,NA,
370,2017-03-02 14:56:00,13,en,2017-03-02 14:36:00,2017-03-02 14:56:00,Canada,,Yes,Bachelors Degree,Genetics,,"ITIL, PMP, LEAN6-Sigma",4,1 (never),5 (about half my time),5 (about half my time),7,2,22,Yes,9,2,25%,Yes,Yes,Yes,Yes,Yes,Other,Depends on the project,No,0,Non-profit,,Project Manager IT/Systems,Genetics,,Full-time,,Yes,,,,No,No,No,No,No,Yes,Don't remember any more,3,GitHub,1 (Never),"Interpersonal Communications
Analysis of a problem
Technical Language Proficiency","Software Security
More C++
R","Sublime Text
MobaXTerm
Git",Windows,,GNU/Linux,,"Python
PHP
Javascript
C",No,No,No,No,Yes,No,No,,Yes,External System,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,Yes,No,Yes,No,Yes,No,No,No,Not funded,Yes,No,,
371,2017-03-02 14:45:15,13,en,2017-03-02 14:38:11,2017-03-02 14:45:15,Canada,,Yes,Bachelors Degree,Molecular biology,,,8,5 (about half my time),3,4,1 (never),5 (about half my time),3,Yes,4,2,50%,No,Yes,No,Yes,Yes,No formal methodology,,No,0,Non-profit,,Computational Biologist,Other,Bioinformatics,Full-time,,No,,,,Yes,Yes,Yes,No,Yes,No,,2,,Prefer not to answer,"Problem solving
Communication
Programming",,"Kouchat
Bash
Sun-grid Engine",Windows,,GNU/Linux,,"Bash, python, perl",No,No,Yes,No,No,Yes,No,,No,,No,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,Yes,,Prefer not to answer,I'm not familiar with CAF,,
372,,3,en,2017-03-02 15:18:44,2017-03-02 15:21:26,Canada,,No,Masters Degree,Other,Emergency Management,,,,,,,,,,,,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
374,2017-03-02 15:59:08,13,en,2017-03-02 15:52:45,2017-03-02 15:59:08,Canada,,Yes,Doctorate,Biochemistry,,,9,1 (never),5 (about half my time),5 (about half my time),3,2,5,Yes,5,Just me,0%,Yes,Yes,No,No,No,No formal methodology,,No,0,Charity,,Computational biologist,Health Sciences,,Full-time,,Yes,,,,No,No,No,No,No,No,,5 (Always),Github,1 (Never),"Logic thinking, problem solving, communication",,"Bitbucket, JIRA, github",Mac OS,,GNU/Linux,,"Python, MatLab, R, Perl, Java",No,No,Yes,No,Yes,Yes,No,,Yes,External System,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,,Yes,No,No,Yes,Yes,No,No,No,,Yes,I'm not familiar with CAF,,
385,2017-03-03 00:06:01,13,en,2017-03-02 23:44:59,2017-03-03 00:06:01,Canada,,Yes,Doctorate,Information technology,,Ph.D.,3,5 (about half my time),6,2,2,1 (never),,No,,Just me,25%,No,Yes,No,No,Prefer not to answer,Kanban,,No,2,Prefer not to answer,,,Physical geography,,Part-time,,No,No,Yes,Prefer not to answer,Yes,No,Yes,Yes,No,Prefer not to answer,,4,github,1 (Never),,,,Prefer not to answer,,iOS,,,No,No,No,No,No,No,Yes,,Yes,External System,No,,Yes,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,,No,Yes,,
387,2017-03-03 00:34:41,13,en,2017-03-03 00:08:28,2017-03-03 00:34:41,Canada,,Yes,Some University,Mining and mineral processing,,,7,5 (about half my time),2,1 (never),8,8,,Yes,,2,25%,No,No,No,No,Prefer not to answer,No formal methodology,,No,,College,,,Polymer chemistry,,Grad student,,Yes,,,,No,Yes,No,Prefer not to answer,Prefer not to answer,No,,2,,1 (Never),,,,Mac OS,,Mac OS,,,No,No,Yes,No,No,No,No,,No,,No,,No,Yes,Yes,No,No,No,No,No,,No,No,No,No,No,No,No,Yes,,No,I'm not familiar with CAF,,
395,2017-03-03 11:55:20,13,en,2017-03-03 07:58:39,2017-03-03 11:55:20,Canada,,Yes,Doctorate,Artificial intelligence,,,4,6,5 (about half my time),2,3,5 (about half my time),20,No,2,2,50%,No,Yes,No,No,No,No formal methodology,,No,0,University,,,Other,Bioinformatics,Full-time,,No,Yes,,,Yes,Yes,No,Yes,No,Yes,,5 (Always),"GitHub
Home web site",1 (Never),"Problem solving
Coding skills
Trouble-shouting",,"Programmatically accessible public databases (NCBI, Ensemble, etc)
Various bioinformatics tools",Mac OS,,GNU/Linux,,"R / Bioconductor
Python",No,No,No,No,No,Yes,No,,No,,Yes,No,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,Yes,No,No,,Prefer not to answer,I'm not familiar with CAF,,
397,2017-03-03 10:55:29,13,en,2017-03-03 10:23:46,2017-03-03 10:55:29,Canada,,Yes,Masters Degree,Industrial engineering,,,7,10 (all my time),5 (about half my time),1 (never),1 (never),1 (never),3,No,1,Just me,100%,No,Yes,No,No,No,No formal methodology,,No,0,University,,PhD student,Applied mathematics,,Full-time,,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,,5 (Always),,1 (Never),"- Python
- Hadoop/map reduce
- parrallelism",- parallelism,"- Matlab
- R
- Python",Mac OS,,Windows,,- Matlab,No,No,No,No,No,Yes,No,,No,,No,,No,Yes,No,Yes,Yes,No,Yes,Yes,,Yes,No,No,No,No,No,No,No,,No,No,,
399,2017-03-03 10:40:44,13,en,2017-03-03 10:30:40,2017-03-03 10:40:44,Canada,,Yes,Masters Degree,Nuclear engineering,,,8,2,6,1 (never),7,5 (about half my time),7,No,,3-5,25%,No,Yes,No,No,Yes,No formal methodology,,No,1,Non-profit,,Researcher,Prefer not to answer,,Contract,,Yes,,,,Yes,No,Yes,No,Yes,No,,4,"GitHub , CSV",2,"Business Analysis
Devops",Business Analysis,,Prefer not to answer,,Windows,,,No,No,No,No,Yes,No,No,,No,,No,,Yes,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,No,No,No,,No,Yes,,
402,,10,fr,2017-03-03 10:45:24,2017-03-03 10:53:39,Canada,,Yes,Doctorate,Fluid mechanics,,,5 (about half my time),3,5 (about half my time),5 (about half my time),1 (never),2,,No,1,Just me,Prefer not to answer,No,Yes,No,Yes,No,No formal methodology,,No,,University,,Associé de recherche,Applied mathematics,,Other,4 jours / 5,No,,,,Yes,No,Prefer not to answer,Yes,Yes,Yes,,5 (Always),"Softpedia, Sourceforge",1 (Never),,,,,,,,,No,No,No,No,No,No,No,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
