404,2017-03-03 11:34:51,13,fr,2017-03-03 11:24:48,2017-03-03 11:34:51,Canada,,Yes,Doctorate,Applied mathematics,,"Ing, MScA, PhD",2,8,3,7,4,4,18,No,2,3-5,75%,No,Yes,No,Yes,No,No formal methodology,,No,0,University,,Professeur agrégé,Applied mathematics,,Full-time,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Voir ma liste de présentations en bas de cette page:
https://www.gerad.ca/Sebastien.Le.Digabel/Publications/",5 (Always),,1 (Never),"1. Fort niveau en mathématiques.
2. Bon niveau de génie logiciel.
3. Rigueur",,"LaTeX
C++
Emails",Mac OS,,Mac OS,,"C++
Matlab",No,No,No,No,No,No,No,Site web / Sourceforge / Softpedia,No,,Prefer not to answer,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,No,No,No,No,No,Yes,No,No,Collaborations industrielles,Yes,I'm not familiar with CAF,,
405,2017-03-03 12:21:41,13,en,2017-03-03 11:53:35,2017-03-03 12:21:41,Canada,,Yes,Masters Degree,Applied mathematics,,"B. Sc., M. Sc. A.",5 (about half my time),10 (all my time),9,2,1 (never),1 (never),20,Yes,1,2,100%,No,Yes,No,No,No,No formal methodology,,No,0,University,,Associate Researcher,Applied mathematics,,Full-time,,No,,,,Prefer not to answer,Yes,No,Prefer not to answer,Yes,Prefer not to answer,,5 (Always),,1 (Never),"Good knowledge of at least one mainstream programming language (ex. C++, python, Java).
Good understanding of the theory and algorithms that are implemented by the software (ex. if the software solves some type of problems, understand how the problem is modelized, and what do the algorithms do to solve it).
Organized well enough to be able to support the software users, get their comments and issues, answer users as much as possible, implement changes that are useful to the users/clients, be able to prioritize code changes.","Git/GitHub/Website management. Ex. how to put our work on GitHub and still require users to fill a form when they want to download the software.
Team leadership / Managing a small team.
Efficiency at work - Get things done faster. Time Management.","g++
git
LaTeX",GNU/Linux,,GNU/Linux,,"C++
python
bash",No,No,No,No,No,No,No,,No,,No,,No,Yes,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,No,InovÉÉ,Yes,No,,
406,2017-03-03 12:14:56,13,en,2017-03-03 11:59:47,2017-03-03 12:14:56,Canada,,No,Doctorate,Health Sciences,,,1 (never),7,3,1 (never),3,2,0,No,1,2,25%,No,No,No,Yes,Yes,No formal methodology,,No,0,University,,Associate Dean for Research,Health Sciences,,Full-time,,Yes,,,,No,Yes,No,Yes,Yes,No,,1 (Never),,1 (Never),Creativity,,Java,Mac OS,,iOS,,,No,Yes,No,No,No,No,No,,Yes,External System,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,Yes,,No,No,,
411,2017-03-03 14:44:48,13,en,2017-03-03 14:37:23,2017-03-03 14:44:48,Canada,,Yes,Doctorate,Biomedical engineering,,P.Eng.,2,5 (about half my time),5 (about half my time),3,6,4,15,No,5,3-5,25%,No,Yes,No,No,No,No formal methodology,,Yes,0,University,,Associate Professor,Biomedical engineering,,Full-time,,No,Yes,,,Yes,Yes,No,Yes,Prefer not to answer,Yes,"Canadian High Performance Computing, CASCON, CMBEC",4,"GitHub, SourceForge",1 (Never),"Algorithm design, high performance computing, testing","Leveraging GPGPU, leveraging AWS, web interface programming","IDE (various), MATLAB, MobaXterm",GNU/Linux,,GNU/Linux,,"MATLAB, PHP, PERL, C++, Python, Java",Yes,No,No,Yes,Yes,Yes,Yes,,No,,No,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,Yes,No,No,,Yes,No,,
412,2017-03-03 17:14:12,13,en,2017-03-03 17:05:20,2017-03-03 17:14:12,Canada,,Yes,Doctorate,Evolution and ecology,,,9,3,5 (about half my time),5 (about half my time),2,Prefer not to answer,15,Yes,6,2,100%,No,Yes,No,Yes,No,No formal methodology,,Yes,0,Non-profit,,Software Developer,Prefer not to answer,,Contract,,Yes,,,,Yes,Yes,No,Yes,Yes,Yes,"Evolution, iEvoBio",5 (Always),GitHub,5 (Always),"understanding the user experience of researchers
ability to understand, maintain, and refactor others' code
ability to document well","how to manage groups
creating products/projects from the ground up
testing","JetBrains IntelliJ
BBEdit
Git/Github",Mac OS,,GNU/Linux,,"Java, Python, Perl",Yes,Yes,Yes,No,Yes,Yes,No,,Yes,External System,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,No,No,No,No,No,No,No,,Yes,I'm not familiar with CAF,,
413,2017-03-03 18:26:21,13,en,2017-03-03 18:17:58,2017-03-03 18:26:21,Canada,,Yes,Masters Degree,Earth science,,,6,4,6,3,4,3,6,No,2,Just me,0%,No,Yes,No,No,No,No formal methodology,,No,0,University,,PhD Candidate,Earth science,,Grad student,,No,Yes,,,Yes,Yes,No,Yes,Yes,No,,1 (Never),,1 (Never),"translate problems / formulas into code
understand complexity of real world and simplify problems for numerical modelling
data management","visualisation
big data analysis
machine learning","matlab
stackoverflow
git",GNU/Linux,,GNU/Linux,,"matlab
python
linux shell",Yes,No,No,No,No,Yes,No,,Yes,External System,No,,No,Yes,Yes,No,Yes,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,,No,No,,
415,2017-03-04 14:00:23,13,en,2017-03-04 13:40:28,2017-03-04 14:00:23,Canada,,Yes,Bachelors Degree,Genetics,,,3,3,8,2,6,4,16,No,2,2,0%,No,Yes,No,No,Yes,No formal methodology,,No,0,Private sector,,Technical Marketing Manager,Industrial engineering,,Full-time,,No,No,,,No,Yes,No,Yes,Yes,No,,4,,1 (Never),"Organizational skills
Communication skills
Algorithmic clarity",Better understanding of certain algorithms,"Knime/R
Eclipse 
Python",Windows,,Other,RTOS (ARM),"C
Python",No,No,No,Yes,No,No,No,ARM microcontrollers,Yes,Software,No,,No,Yes,Yes,Yes,No,Yes,No,No,,Yes,No,No,No,No,No,No,No,,No,No,,
420,2017-03-05 09:20:22,13,en,2017-03-05 09:05:09,2017-03-05 09:20:22,Canada,,Yes,Some University,Space science,,,6,7,4,8,5 (about half my time),5 (about half my time),,No,2,3-5,25%,Yes,No,No,No,No,Prefer not to answer,,No,,University,,,Statistics and probability,,Contract,,No,No,Yes,No,Yes,No,Prefer not to answer,No,No,Yes,,1 (Never),,4,,,,Prefer not to answer,,iOS,,,No,Yes,No,No,No,No,No,,No,,Yes,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,,No,Yes,,
421,2017-03-05 10:49:23,13,en,2017-03-05 10:31:23,2017-03-05 10:49:23,Canada,,No,Doctorate,Information technology,,,3,6,9,2,4,4,15,No,4,Prefer not to answer,75%,No,Yes,No,No,Prefer not to answer,Prefer not to answer,,Yes,2,University,,full Professor,Information technology,,Full-time,,Prefer not to answer,,,,Yes,Prefer not to answer,No,Yes,No,Yes,"IEEE CLOUD, ACM ICPE, IEEE ClodCom etc.",3,,Prefer not to answer,Solid technical expertise; Ability to communicate effectively; work in a timely manner,NA,"GitHub, Amazon WS",GNU/Linux,,GNU/Linux,,"Java, C, Python",No,No,No,No,No,No,No,lab computers/cloud,Yes,Prefer not to answer,Prefer not to answer,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,Yes,No,No,No,Yes,No,No,"OCE, industry",Yes,Prefer not to answer,none of the above,
425,2017-03-05 16:29:16,13,en,2017-03-05 16:07:07,2017-03-05 16:29:16,Canada,,Yes,Doctorate,Physical geography,,,3,4,7,5 (about half my time),6,8,,No,,Just me,25%,Yes,No,No,No,No,No formal methodology,,Yes,,Private sector,,,Fuel and energy technology,,Self-employed,,No,Yes,,,Yes,Yes,Prefer not to answer,No,Yes,Prefer not to answer,,2,,4,,,,Prefer not to answer,,Windows,,,No,No,No,Yes,No,No,No,,No,,No,,Prefer not to answer,Yes,No,No,No,Yes,No,No,,No,Yes,No,No,No,No,No,No,,Yes,No,,
427,2017-03-06 12:09:44,13,en,2017-03-06 12:01:17,2017-03-06 12:09:44,Canada,,Yes,Masters Degree,Information technology,,,3,7,3,5 (about half my time),2,5 (about half my time),10,No,10,Just me,25%,No,Yes,No,No,No,No formal methodology,,No,0,Non-profit,,Process Development Coordinator,Genetics,,Full-time,,Yes,,,,Yes,Yes,Yes,Yes,Yes,Prefer not to answer,,5 (Always),,2,"critical thinking
initiative
speed",,"google
bash
matlab",GNU/Linux,,GNU/Linux,,"bash
matlab
python
perl",No,No,No,No,Yes,No,No,,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,Yes,Yes,Yes,No,No,No,NCI/NIH,Yes,I'm not familiar with CAF,,
428,2017-03-06 12:24:01,13,en,2017-03-06 12:18:38,2017-03-06 12:24:01,Canada,,Yes,Bachelors Degree,Other,History,ITIL Foundation,5 (about half my time),1 (never),7,3,1 (never),5 (about half my time),15,Yes,3,3-5,0%,No,Yes,No,No,No,Prefer not to answer,,No,0,University,,Systems Administrator,Information technology,,Full-time,,No,,,,Yes,No,No,No,No,Yes,Society for American Archaeology,5 (Always),github,1 (Never),people skills and project management,more time (time travel?),"git
web browser
vi",GNU/Linux,,GNU/Linux,,php python perl r,No,No,No,No,No,Yes,No,,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,No,Contract,Yes,No,,
432,2017-03-06 14:47:15,13,en,2017-03-06 14:38:37,2017-03-06 14:47:15,Canada,,Yes,Bachelors Degree,Biochemistry,,,2,10 (all my time),9,2,2,7,4,No,2,3-5,25%,No,Yes,No,No,Yes,Prefer not to answer,,No,,Non-profit,,computational biologist,Genetics,,Full-time,,Yes,,,,No,Yes,No,Yes,No,No,,5 (Always),,Prefer not to answer,,,,GNU/Linux,,GNU/Linux,,,No,No,Yes,No,No,No,No,,Yes,External System,Yes,Prefer not to answer,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,Yes,Yes,Yes,Yes,No,No,,No,I'm not familiar with CAF,,
434,2017-03-06 15:06:02,13,en,2017-03-06 14:53:14,2017-03-06 15:06:02,Canada,,Yes,Doctorate,Physics,,,3,2,3,2,4,Prefer not to answer,18,Yes,3,Just me,0%,No,Yes,No,No,No,No formal methodology,,No,0,University,,Applicants Analyst,Prefer not to answer,,Full-time,,Yes,,,,Yes,Yes,No,No,No,No,,5 (Always),github,1 (Never),"User-minded
Pragmatic
Diligent","Containers
Project management","emacs
make
git",GNU/Linux,,GNU/Linux,,"C++,  Python, bash, fortran, R, cuda",Yes,No,Yes,No,No,Yes,No,,Yes,Software,No,,No,Yes,Yes,Yes,Yes,Yes,No,No,,Yes,No,No,No,No,No,No,No,,Yes,No,,
436,2017-03-06 16:51:12,13,en,2017-03-06 15:09:52,2017-03-06 16:51:12,Canada,,Yes,Doctorate,Physical chemistry,,,3,8,6,3,1 (never),2,47,No,5,Just me,Prefer not to answer,No,Yes,No,Yes,No,No formal methodology,,No,0,University,,Professor,Animal biology,,Full-time,,No,,,,Yes,Yes,Yes,No,No,Yes,Many - the software is often part of the research project,1 (Never),,1 (Never),,,Microsoft Visual Studio,Windows,,Windows,,C++,No,No,No,No,No,Yes,No,,No,,No,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,Yes,No,Yes,No,No,,Yes,No,,
439,2017-03-06 16:41:02,13,en,2017-03-06 16:31:06,2017-03-06 16:41:02,Canada,,Yes,Doctorate,Astronomy and astrophysics,,,2,5 (about half my time),2,2,3,5 (about half my time),18,No,3,Just me,0%,No,Yes,No,No,No,No formal methodology,,No,0,University,,Assistant Professor,Astronomy and astrophysics,,Full-time,,No,No,Yes,No,Yes,Yes,No,Yes,No,No,,2,GitHub,1 (Never),"Communications, flexibility, experience","High Performance Computing, GPU usage, more object-oriented programming experience","Stack Overflow, General internet search, emacs",GNU/Linux,,GNU/Linux,,"Python, IDL, Perl, C, Fortran",No,Yes,No,Yes,Yes,Yes,No,,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,Yes,No,No,,Yes,I'm not familiar with CAF,None,
440,2017-03-06 17:20:36,13,en,2017-03-06 16:42:02,2017-03-06 17:20:36,Canada,,Yes,Bachelors Degree,Other,Other Engineering,EIT,5 (about half my time),2,7,2,2,3,8,Yes,5,Just me,100%,No,Yes,No,No,No,Kanban,,Yes,2,University,,Research Associate,Geoghraphical information,,Full-time,,Yes,,,,Yes,Yes,No,Yes,Yes,Yes,"Boreal Ecosystem Recovery and Assessment Stakeholder Workshop 2016
Canadian Institute of Forestry SEISMIC LINE RESTORATION TECHNICAL SESSION 2016
TECTERRA Geomatics Showcase 2015",4,"GitHub
BitBucket",1 (Never),"- Willingness to research and develop outside one's technical comfort zone
- Ability to engage and understand stakeholders and collaborate on their needs
- Knowing when to adopt and existing solution or write your own","- Project budgeting/planning
- Familiarity with more programming language paradigms
- Writing more fault-tolerant code that handles errors/unknowns","- Git
- Google
- Terminal",Mac OS,,GNU/Linux,,"- JavaScript
- Ruby
- Python
- PHP
- C",No,No,Yes,Yes,Yes,No,Yes,,Yes,Software,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,,Yes,No,"Facebook, Google, OpenID, Twitter, Persona, RPX",
441,2017-03-06 17:01:58,13,en,2017-03-06 16:54:56,2017-03-06 17:01:58,Canada,,Yes,Doctorate,Physics,,,3,4,2,2,2,2,25,No,2,Just me,0%,No,Yes,No,No,No,No formal methodology,,No,0,University,,Full Professor,Physics,,Full-time,,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,"CANHEIT, CAP",5 (Always),Moodle,1 (Never),"Ability to code, think flexibly when debugging, work with others",the ability to make more time!,,GNU/Linux,,GNU/Linux,,C++ and Python,No,No,Yes,No,No,Yes,No,,Yes,External System,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,Yes,No,No,No,No,Yes,No,No,,Yes,No,,
442,2017-03-06 17:43:08,13,en,2017-03-06 17:37:03,2017-03-06 17:43:08,Canada,,No,College Diploma,Information technology,,,7,1 (never),7,3,2,3,16,No,4,Just me,25%,Yes,Yes,No,No,Prefer not to answer,Kanban,,No,0,Prefer not to answer,,,Information technology,,Contract,,No,,,,No,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,No,,4,,1 (Never),,,,GNU/Linux,,GNU/Linux,,"Python, Julia, Clojure",No,No,No,Yes,No,No,No,,Prefer not to answer,,Prefer not to answer,,Prefer not to answer,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,No,,Prefer not to answer,Prefer not to answer,,
443,,3,fr,2017-03-06 20:49:26,2017-03-06 20:50:20,Canada,,Yes,Doctorate,Physics,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,
444,2017-03-07 08:34:23,13,fr,2017-03-07 08:20:20,2017-03-07 08:34:23,Canada,,Yes,Masters Degree,Chemical engineering,,ing,9,2,9,4,Prefer not to answer,4,20,Yes,1,10+,25%,No,Yes,Yes,Yes,Yes,No formal methodology,,No,0,University,,Professionnel de Recherche,Applied mathematics,,Full-time,,Yes,,,,No,Yes,No,No,No,Yes,HPCS,1 (Never),aucun,1 (Never),"- Capacité à mettre en place des tests de validations automatiques quotidiens sur les logiciels produits
- Savoir utiliser une large gamme d'outils pour gérer tout ce qui entoure un logiciel, ex: git, scripts, makefiles, code coverage
- Connaissance en CHP","- C++ 2011, 2014
- Python
- CMake","git, qtcreator, valgrind",GNU/Linux,,GNU/Linux,,C++,No,No,Yes,No,Yes,Yes,No,Partenaires industriels,Yes,External System,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Colloque?,No,No,No,No,No,Yes,No,No,Chaire industrielle,No,No,"Google (mais pour mon agenda personnel, je ne sais pas si ça répond bien à la question).",
445,2017-03-07 09:46:42,13,fr,2017-03-07 09:27:58,2017-03-07 09:46:42,Canada,,Yes,Doctorate,Other,Génie informatique,"ing., B.Sc.A., M.Sc.A, Ph.D.",4,3,4,3,5 (about half my time),3,20,No,2,2,50%,No,Yes,No,Yes,No,No formal methodology,,No,0,University,,Associé de recherche,Chemical engineering,,Contract,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,,1 (Never),,1 (Never),"rudiment de génie logiciel
gestionnaire de version
programmation efficace (software carpentry)",rudiment de génie logiciel,Clusters de Calcul Québec,GNU/Linux,,GNU/Linux,,,Yes,No,Yes,No,Yes,Yes,No,,Yes,External System,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,No,No,No,No,Yes,No,No,,Yes,No,Aucun,
449,2017-03-07 10:34:35,13,fr,2017-03-07 10:14:30,2017-03-07 10:34:35,Canada,,Yes,Masters Degree,Other,informatique,Maitrise et bacc,7,1 (never),5 (about half my time),3,2,2,10,Yes,4,10+,25%,No,Yes,No,Yes,Yes,No formal methodology,,Yes,0,University,,Chef d'équipe,Artificial intelligence,,Full-time,,Yes,,,,Yes,Yes,No,No,No,Yes,"plein: GTC (plusieurs fois), Montreal deep learning summer school, autre summer schoold, NIPS, ...",5 (Always),"GitHub, assembla, google code, sourceforge",1 (Never),Bonne structure de code. Capacité à aidé et comprendre les besoins des utilisateur. Capacité de débogging/investigation des problèmes.,Meilleur anglais pour répondre sur les mailing list,"GitHub, travis, emacs",GNU/Linux,,GNU/Linux,,"Python, C++, CUDA",Yes,Yes,Yes,Yes,Yes,Yes,No,,No,,No,,No,Yes,Yes,Yes,No,No,Yes,No,,No,No,Yes,No,No,No,No,No,,Yes,No,,
450,2017-03-07 10:38:55,13,en,2017-03-07 10:16:58,2017-03-07 10:38:55,Canada,,Yes,Doctorate,Hydrology,,,3,3,5 (about half my time),2,3,1 (never),12,No,2,3-5,0%,No,Yes,No,No,Yes,Kanban,,Yes,1,Non-profit,,"Specialist, Climate scenarios and services",Earth science,,Full-time,,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Earth System Grid Federation Face 2 Face 2016,5 (Always),"Github, Google Code, BitBucket",1 (Never),"Focus - easy to get carried away in the development of the tools and neglect the actual research it is made for. 
Communication - being able to attract a community around the software
Professionalism - writing clean, understandable, maintainable code","Software architecture
Deployment  on production machines
Project management","IPython
Github
Google",GNU/Linux,,GNU/Linux,,"Python
Javascript
Fortran",Yes,No,No,No,Yes,Yes,No,,Yes,External System,Yes,Prefer not to answer,No,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,No,No,No,No,No,No,NRCan,Yes,I'm not familiar with CAF,,
451,2017-03-07 10:37:19,13,en,2017-03-07 10:30:49,2017-03-07 10:37:19,Canada,,Yes,Masters Degree,Artificial intelligence,,,4,4,6,4,2,1 (never),3,Yes,4,3-5,Prefer not to answer,Yes,Yes,No,No,Yes,No formal methodology,,No,0,University,,Deep Learning Analyst,Artificial intelligence,,Full-time,,Prefer not to answer,,,,Yes,Yes,No,Prefer not to answer,Prefer not to answer,No,,3,,1 (Never),,,,GNU/Linux,,GNU/Linux,,"Python, C++",Yes,No,No,No,Yes,Yes,No,,Prefer not to answer,,Prefer not to answer,,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,Yes,,Yes,I'm not familiar with CAF,,
456,2017-03-07 14:02:31,13,en,2017-03-07 10:53:35,2017-03-07 14:02:31,Canada,,No,Doctorate,Artificial intelligence,,,2,2,10 (all my time),1 (never),9,2,40,No,1,3-5,0%,No,Yes,No,Yes,No,No formal methodology,,Yes,,University,,Professor,Artificial intelligence,,Full-time,,No,Yes,,,Yes,Yes,No,Yes,Yes,Yes,,1 (Never),,1 (Never),,,,GNU/Linux,,GNU/Linux,,C,No,No,Yes,No,Yes,Yes,No,,No,,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,Yes,No,No,,No,No,,
467,2017-03-07 12:12:31,13,en,2017-03-07 11:51:14,2017-03-07 12:12:31,Canada,,Yes,Masters Degree,Mechanical engineering,,,7,2,6,4,3,2,20,Yes,2,6-9,50%,No,Yes,No,Yes,Yes,Scrum,,Yes,1,University,,Scientiffic Computing Analyst,Genetics,,Full-time,,Yes,,,,Yes,Yes,No,Yes,Yes,Yes,High Performance Computing Symposium,5 (Always),bitbucket,1 (Never),"Organized
Flexible
Team work",,"PyCharm
Git
SQuirrel",GNU/Linux,,GNU/Linux,,"Pyhton
Javascript
SQL
BASH
PHP",Yes,No,Yes,No,No,No,No,,Yes,External System,No,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,Yes,Yes,Yes,No,No,No,,Yes,No,,
472,2017-03-07 12:21:24,13,en,2017-03-07 12:13:51,2017-03-07 12:21:24,Canada,,Yes,Masters Degree,Artificial intelligence,,,4,3,2,1 (never),2,2,15,Yes,2,3-5,25%,No,Yes,No,Yes,No,No formal methodology,,No,,University,,,Artificial intelligence,,Full-time,,Yes,,,,Yes,Yes,No,No,Yes,No,,5 (Always),,1 (Never),,,,Windows,,GNU/Linux,,,Yes,No,No,No,No,Yes,No,,Yes,External System,Prefer not to answer,,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,No,No,Yes,,Yes,I'm not familiar with CAF,,
476,2017-03-07 12:39:23,13,en,2017-03-07 12:32:44,2017-03-07 12:39:23,Canada,,Yes,Bachelors Degree,Information technology,,,5 (about half my time),1 (never),4,2,5 (about half my time),1 (never),10,Yes,5,3-5,50%,No,Yes,Yes,Yes,No,No formal methodology,,No,0,Non-profit,,Assistant Director of Data Management,Animal biology,,Full-time,,Yes,,,,Yes,No,No,No,No,Yes,"2015 Symposium on Digital Earth, GLATOS, OTN Symposiums/workshops, US IOOS DMAC, various telemetry conferences in US and Europe",5 (Always),gitlab.oceantrack.org,3,,,"git
atom
Slack",Mac OS,,Prefer not to answer,,"Python
R
PostgreSQL
JavaScript
PHP
Matlab",No,Yes,No,Yes,Yes,Yes,Yes,,Yes,Software,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,,No,No,Yes,No,No,Yes,No,No,,Yes,I'm not familiar with CAF,,
487,2017-03-07 14:15:30,13,en,2017-03-07 14:06:29,2017-03-07 14:15:30,Canada,,Yes,Doctorate,Information technology,,,3,6,8,2,2,4,20,No,4,3-5,75%,No,Yes,No,No,No,Scrum,,No,0,University,,Associate Professor,Information technology,,Full-time,,Yes,,,,Yes,Yes,No,Yes,Yes,Yes,"SIGMOD, WebDB, VLDB, ICDE",4,"GitHub, Bitbucket, Ualberta library",4,Problem solving. Communication. Ability to develop scalable code.,"Software process management, continuos integration.","github, dbpedia, elasticsearch",GNU/Linux,,GNU/Linux,,"Java, Python, C, C++, C",Yes,Yes,No,No,Yes,Yes,No,,Yes,External System,Yes,No,No,Prefer not to answer,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,Yes,No,No,Yes,No,No,,Yes,No,Google,
489,2017-03-07 19:33:45,13,en,2017-03-07 19:19:27,2017-03-07 19:33:45,Canada,,Yes,Doctorate,Theoretical physics and chemistry,,,3,6,9,2,4,2,22,No,3,10+,0%,No,Yes,No,Yes,No,Other,"Mostly ""scrum"" but with a few kanban and waterfall elements. Let's say ""day-to-day scrum"" with ""waterfall yearly mission"" and ""kanban tools""",Yes,0,University,,Professor; University Scholar; Canada Research Chair,Theoretical physics and chemistry,,Full-time,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,"Too many to count, really -- about 3-4 per year.",5 (Always),GitHub,2,"1. Numerical Algorithms/Algorithmic Thinking
2. Software Design Principles and Patterns
3. Language Knowledge","1. Language Knowledge (I know mostly semi-archaic Fortran 77/90/95/2003).
2. GPU/Parallel Programming
3. Improving my ability to think in an Object-Oriented Way","1. GitHub/Travis CI/Etc..
2. Python (and editors/tools like PyCharm, Jupyter)
3. Libraries like numpy, scipy, etc.",GNU/Linux,,Other,"All of the above; mostly Linus, Mac, Windows.","Python
C/C++
Fortran 90/95/2003
Assembler
bash/Perl",Yes,Yes,No,No,Yes,Yes,Yes,,No,,No,,No,Yes,Yes,Yes,Yes,Yes,No,No,,No,No,No,No,No,Yes,No,No,,Yes,No,Google,
491,2017-03-08 10:35:47,13,fr,2017-03-08 09:41:38,2017-03-08 10:35:47,Canada,,Yes,Doctorate,Physics,,,5 (about half my time),3,3,7,5 (about half my time),3,8,No,1,6-9,50%,No,Yes,No,Yes,Yes,No formal methodology,,No,0,University,,Analyste informatique,Artificial intelligence,,Full-time,,Yes,,,,Yes,Yes,No,No,No,No,,5 (Always),GitHub,1 (Never),"Programmation en language haute performance (C, Fortran, python+numpy, ...)
Mathématique appliquée et méthodes numériques
Logiciel de contrôle des versions et gestion de code commun (git, SVN, ...)","Compilateurs et optimisation des programmes
Administration systèmes informatiques
Débuggeurs","Python
Github
SLURM",GNU/Linux,,GNU/Linux,,"Python
C
CUDA",Yes,Yes,No,No,No,No,No,,No,,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,No,Yes,No,No,Yes,No,No,Dons et contrats entreprises,Yes,I'm not familiar with CAF,Google,
